Latitude	Longitude	Name
49.761904	-94.55386	LCBO Store
43.254078	-79.82638	LCBO Store
43.701489	-80.38098	LCBO Store
44.753043	-79.88432	LCBO Store
43.75778	-79.31498	LCBO Store
44.05603	-79.48052	LCBO Store
46.386311	-82.64822	LCBO Store
44.428781	-79.15521	LCBO Store
45.046487	-78.50765	LCBO Store
44.536068	-78.54108	LCBO Store
44.104147	-78.94365	LCBO Store
49.126735	-85.82798	LCBO Store
44.370699	-79.67169	LCBO Store
45.01606	-79.61427	LCBO Store
43.59127	-79.57531	LCBO Store
43.643192	-79.37166	LCBO Store
42.947743	-81.60953	LCBO Store
42.663407	-81.50291	LCBO Store
45.393929	-75.74936	LCBO Store
45.020866	-75.65224	LCBO Store
44.182391	-81.63427	LCBO Store
43.225587	-79.9539	LCBO Store
44.148946	-79.88009	LCBO Store
45.059693	-77.85612	LCBO Store
43.632674	-79.55464	LCBO Store
44.320655	-80.6517	LCBO Store
43.326091	-79.7959	LCBO Store
43.014634	-82.36644	LCBO Store
43.843032	-79.02208	LCBO Store
43.00362	-81.17513	LCBO Store
43.602302	-79.49844	LCBO Store
43.683872	-79.41578	LCBO Store
42.862104	-80.72916	LCBO Store
43.771845	-79.18543	LCBO Store
46.101195	-77.48839	LCBO Store
43.307681	-81.76071	LCBO Store
43.723754	-79.30111	LCBO Store
44.585521	-79.86479	LCBO Store
42.292956	-82.69903	LCBO Store
42.9712	-81.23741	LCBO Store
43.23834	-79.80169	LCBO Store
43.671393	-79.47223	LCBO Store
49.274357	-81.6043	LCBO Store
43.87664	-78.94066	LCBO Store
44.41545	-79.71308	LCBO Store
43.720752	-79.51023	LCBO Store
47.995845	-84.77013	LCBO Store
43.788848	-79.4176	LCBO Store
43.68593	-79.76236	LCBO Store
43.55786	-79.57909	LCBO Store
42.85462	-80.49384	LCBO Store
49.601449	-87.95926	LCBO Store
43.639715	-79.42047	LCBO Store
43.481351	-79.69505	LCBO Store
44.307112	-77.79797	LCBO Store
44.483293	-77.68283	LCBO Store
44.61027	-79.41455	LCBO Store
44.479544	-77.31465	LCBO Store
48.782341	-87.10256	LCBO Store
43.163887	-81.85287	LCBO Store
43.727081	-79.79524	LCBO Store
48.757704	-91.62153	LCBO Store
43.038364	-80.88579	LCBO Store
43.902149	-80.12041	LCBO Store
44.24149	-76.51168	LCBO Store
42.174146	-82.81901	LCBO Store
43.22112	-79.86087	LCBO Store
43.708897	-79.36272	LCBO Store
43.691555	-79.2862	LCBO Store
48.532962	-80.46457	LCBO Store
42.592016	-82.18003	LCBO Store
42.95027	-79.85543	LCBO Store
43.767956	-79.41237	LCBO Store
45.84026	-79.3825	LCBO Store
45.918199	-82.46461	LCBO Store
45.98127	-81.93393	LCBO Store
43.64975	-79.89659	LCBO Store
48.43804	-89.21621	LCBO Store
42.038015	-82.60099	LCBO Store
43.86992	-78.85117	LCBO Store
48.717819	-86.38062	LCBO Store
43.674794	-79.40778	LCBO Store
46.256023	-83.55688	LCBO Store
46.264354	-81.77114	LCBO Store
44.918376	-79.37261	LCBO Store
43.192395	-79.56218	LCBO Store
43.125485	-79.20342	LCBO Store
43.680691	-79.39052	LCBO Store
43.711743	-79.53519	LCBO Store
43.648227	-79.50792	LCBO Store
43.44676	-79.70672	LCBO Store
49.012499	-88.26248	LCBO Store
44.496075	-81.37362	LCBO Store
44.11278	-79.57095	LCBO Store
43.2549	-79.89092	LCBO Store
45.472516	-76.68652	LCBO Store
44.308847	-77.95761	LCBO Store
42.035504	-82.92061	LCBO Store
45.43569	-75.66229	LCBO Store
43.654964	-79.39869	LCBO Store
44.305532	-79.36313	LCBO Store
42.629631	-81.87028	LCBO Store
51.018506	-93.82177	LCBO Store
44.932572	-78.71459	LCBO Store
44.509075	-77.47734	LCBO Store
42.881507	-82.1346	LCBO Store
48.100606	-79.71361	LCBO Store
45.135177	-76.13984	LCBO Store
43.681076	-79.33354	LCBO Store
42.438823	-81.88737	LCBO Store
45.02663	-79.31342	LCBO Store
49.726499	-86.94847	LCBO Store
48.47784	-81.21181	LCBO Store
44.900891	-75.18408	LCBO Store
42.257691	-82.43208	LCBO Store
45.549493	-75.2902	LCBO Store
43.25491	-79.07161	LCBO Store
45.141464	-74.49879	LCBO Store
45.431248	-75.15617	LCBO Store
41.760772	-82.6889	LCBO Store
43.665512	-79.36866	LCBO Store
44.915492	-75.83495	LCBO Store
47.84358	-83.40096	LCBO Store
46.706232	-80.92201	LCBO Store
43.600023	-80.55995	LCBO Store
43.4623	-80.5218	LCBO Store
48.722006	-94.56511	LCBO Store
45.488383	-77.67982	LCBO Store
49.420551	-82.41776	LCBO Store
44.678649	-76.39641	LCBO Store
42.588479	-82.38523	LCBO Store
43.668063	-79.34135	LCBO Store
42.093779	-83.10757	LCBO Store
46.186609	-82.95373	LCBO Store
45.335425	-79.20452	LCBO Store
43.833846	-80.84808	LCBO Store
44.487725	-76.99494	LCBO Store
43.7865725	-79.6249896	LCBO Store # 632
43.761912	-79.72122	LCBO Store # 555
43.8449168	-79.5555988	LCBO Store # 397
43.908766	-79.6540997	LCBO Store # 477
43.645559	-79.755142	LCBO Store # 601
43.7593143	-79.4664333	LCBO Store # 642
43.6566672	-79.815553	LCBO Store # 655
43.8606024	-79.4879143	LCBO Store # 383
43.8485735	-79.4592311	LCBO Store # 635
43.6123306	-79.580483	LCBO Store # 627
43.5965088	-79.6421438	LCBO Store # 698
43.7203814	-79.4314559	LCBO Store # 657
43.5979972	-79.7875598	LCBO Store # 640
45.0277	-74.7013	The Beer Store
45.30954	-74.63522	The Beer Store
45.0292	-74.7325	The Beer Store
45.0213	-74.7466	The Beer Store
45.6071	-74.5932	The Beer Store
44.89939	-75.18445	The Beer Store
45.27399	-75.27505	The Beer Store
44.7104	-75.51283	The Beer Store
45.5424	-75.2999	The Beer Store
44.5883	-75.684	The Beer Store
44.5982	-75.6973	The Beer Store
45.46882	-75.51147	The Beer Store
45.479	-75.5368	The Beer Store
45.3826	-75.6066	The Beer Store
45.4376	-75.6031	The Beer Store
45.3998	-75.6235	The Beer Store
45.2234	-75.6892	The Beer Store
45.3692	-75.6628	The Beer Store
